holeid,from,to,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE
MRCB23,322,322.5,9606.702436,10885.93052,-166.92125,9,29,1,0.09
MRCB23,322.5,323,9606.881875,10886.14461,-167.33575,9,29,1,0.05
MRCB23,323,323.5,9607.061314,10886.35871,-167.75025,9,29,1,0.09
MRCB23,323.5,324,9607.240753,10886.57281,-168.16475,9,29,1,0.1
MRCB23,324,324.5,9607.420192,10886.7869,-168.57925,2,29,5,0.13
MRCB23,324.5,325,9607.599631,10887.001,-168.99375,2,29,5,0.05
MRCB23,325,325.5,9607.77907,10887.2151,-169.40825,2,29,5,0.33
MRCB23,325.5,326,9607.958509,10887.4292,-169.82275,2,29,5,0.03
MRCB23,326,326.5,9608.137948,10887.64329,-170.23725,2,29,5,0.11
MRCB23,326.5,327,9608.317387,10887.85739,-170.65175,11,18,0,0.03
MRCB23,327,327.5,9608.496826,10888.07149,-171.06625,2,18,13,0.03
MRCB23,327.5,328,9608.676265,10888.28558,-171.48075,2,32,13,0.32
MRCB23,328,328.5,9608.855704,10888.49968,-171.89525,2,32,13,0.08
MRCB23,328.5,329,9609.035143,10888.71378,-172.30975,2,32,13,0.06
MRCB23,329,329.5,9609.214582,10888.92787,-172.72425,2,32,13,0.06
MRCB23,329.5,330,9609.394021,10889.14197,-173.13875,2,32,13,0.35
MRCB23,330,330.5,9609.57346,10889.35607,-173.55325,11,34,4,0.44
MRCB23,330.5,331,9609.752899,10889.57017,-173.96775,11,34,4,0.01
MRCB23,331,331.5,9609.932338,10889.78426,-174.38225,11,34,4,0.01
MRCB23,331.5,332,9610.111777,10889.99836,-174.79675,11,34,4,0.03
MRCB23,332,332.5,9610.291216,10890.21246,-175.21125,11,34,4,0.03
MRCB23,332.5,333,9610.470655,10890.42655,-175.62575,11,34,4,0.02
MRCB23,333,333.5,9610.650094,10890.64065,-176.04025,2,29,1,0.31
MRCB23,333.5,334,9610.829533,10890.85475,-176.45475,2,29,1,0.03
MRCB23,334,334.5,9611.008972,10891.06884,-176.86925,2,29,1,0.03
MRCB23,334.5,335,9611.188411,10891.28294,-177.28375,2,29,1,0.25
MRCB23,335,335.5,9611.36785,10891.49704,-177.69825,2,29,1,0.28
MRCB23,335.5,336,9611.547289,10891.71114,-178.11275,2,29,1,0.71
MRCB23,336,336.5,9611.726728,10891.92523,-178.52725,11,45,3,0.15
MRCB23,336.5,337,9611.906167,10892.13933,-178.94175,11,45,3,0.12
MRCB23,337,337.5,9612.085606,10892.35343,-179.35625,11,45,3,0.05
MRCB23,337.5,338,9612.265045,10892.56752,-179.77075,11,45,3,0.66
MRCB23,338,338.5,9612.444484,10892.78162,-180.18525,11,45,3,0.09
MRCB23,338.5,339,9612.623923,10892.99572,-180.59975,11,45,3,0.03
MRCB23,339,339.5,9612.803362,10893.20981,-181.01425,14,14,2,0.13
MRCB23,339.5,340,9612.982801,10893.42391,-181.42875,14,14,2,0.01
MRCB23,340,340.5,9613.16224,10893.63801,-181.84325,14,14,2,0.01
MRCB23,340.5,341,9613.341679,10893.85211,-182.25775,14,14,2,0.06
MRCB23,341,341.5,9613.521118,10894.0662,-182.67225,9,32,7,0.62
MRCB23,341.5,342,9613.700557,10894.2803,-183.08675,9,32,7,0.36
MRCB23,342,342.5,9613.879996,10894.4944,-183.50125,9,45,7,0.28
MRCB23,342.5,343,9614.059435,10894.70849,-183.91575,1,54,0,0.23
MRCB23,343,343.5,9614.238874,10894.92259,-184.33025,1,54,0,0.27
MRCB23,343.5,344,9614.418313,10895.13669,-184.74475,1,54,0,0.51
MRCB23,344,344.5,9614.597752,10895.35078,-185.15925,1,54,0,0.35
MRCB23,344.5,345,9614.777191,10895.56488,-185.57375,1,54,0,0.69
MRCB23,345,345.5,9614.95663,10895.77898,-185.98825,1,38,7,0.38
MRCB23,345.5,346,9615.136069,10895.99308,-186.40275,11,54,0,0.05
MRCB23,346,346.5,9615.315508,10896.20717,-186.81725,11,54,0,0.13
MRCB23,346.5,347,9615.494947,10896.42127,-187.23175,11,54,0,0.17
MRCB23,347,347.5,9615.674386,10896.63537,-187.64625,11,54,0,0.09
MRCB23,347.5,348,9615.853825,10896.84946,-188.06075,11,54,0,0.04
MRCB23,348,348.5,9616.033264,10897.06356,-188.47525,11,54,0,0.01
MRCB23,348.5,349,9616.212703,10897.27766,-188.88975,11,54,0,0.08
MRCB23,349,349.5,9616.392142,10897.49175,-189.30425,11,54,0,0.1
MRCB23,349.5,350,9616.571581,10897.70585,-189.71875,11,54,0,0.1
MRCB23,350,350.5,9616.75102,10897.91995,-190.13325,11,54,0,0.1
MRCB23,350.5,351,9616.930459,10898.13405,-190.54775,11,54,0,0.06
MRCB23,351,351.5,9617.109898,10898.34814,-190.96225,11,14,4,0.06
MRCB23,351.5,352,9617.289337,10898.56224,-191.37675,11,14,4,0.04
MRCB23,352,352.5,9617.468776,10898.77634,-191.79125,11,14,4,0.02
MRCB23,352.5,353,9617.648215,10898.99043,-192.20575,11,14,4,0.2
MRCB23,353,353.5,9617.827654,10899.20453,-192.62025,11,14,4,0.24
MRCB23,353.5,354,9618.007093,10899.41863,-193.03475,11,2,4,0.36
MRCB23,354,354.5,9618.186532,10899.63272,-193.44925,11,2,4,0.25
MRCB23,354.5,355,9618.365971,10899.84682,-193.86375,11,2,4,0.3
MRCB23,355,355.5,9618.54541,10900.06092,-194.27825,11,2,4,0.19
MRCB23,355.5,356,9618.724849,10900.27502,-194.69275,11,2,4,0.09
MRCB23,356,356.5,9618.904288,10900.48911,-195.10725,11,2,4,0.3
MRCB23,356.5,357,9619.083727,10900.70321,-195.52175,11,2,4,0.1
MRCB23,357,357.5,9619.263166,10900.91731,-195.93625,11,16,5,0.04
MRCB23,357.5,358,9619.442605,10901.1314,-196.35075,11,16,5,0.34
MRCB23,358,358.5,9619.622044,10901.3455,-196.76525,11,16,5,1.31
MRCB23,358.5,359,9619.801483,10901.5596,-197.17975,11,16,5,0.8
MRCB23,359,359.5,9619.980922,10901.77369,-197.59425,11,16,5,1.96
MRCB23,359.5,360,9620.160361,10901.98779,-198.00875,11,16,5,1.61
MRCB23,360,360.5,9620.3398,10902.20189,-198.42325,11,14,0,0.77
MRCB23,360.5,361,9620.519239,10902.41599,-198.83775,11,14,0,0.48
MRCB23,361,361.5,9620.698678,10902.63008,-199.25225,9,18,0,1.33
MRCB23,361.5,362,9620.878117,10902.84418,-199.66675,9,18,0,0.72
MRCB23,362,362.5,9621.057556,10903.05828,-200.08125,9,18,0,1.56
MRCB23,362.5,363,9621.236995,10903.27237,-200.49575,2,15,0,0.29
MRCB23,363,363.5,9621.416434,10903.48647,-200.91025,2,25,0,0.15
MRCB23,363.5,364,9621.595873,10903.70057,-201.32475,2,25,0,0.78
MRCB23,364,364.5,9621.775312,10903.91466,-201.73925,2,25,0,0.64
MRCB23,364.5,365,9621.954751,10904.12876,-202.15375,11,55,7,0.31
MRCB23,365,365.5,9622.13419,10904.34286,-202.56825,11,55,7,0.09
MRCB23,365.5,366,9622.313629,10904.55696,-202.98275,11,55,7,0.23
MRCB23,366,366.5,9622.493068,10904.77105,-203.39725,11,32,7,0.51
MRCB23,366.5,367,9622.672507,10904.98515,-203.81175,11,32,7,0.33
MRCB23,367,367.5,9622.851946,10905.19925,-204.22625,11,32,7,0.43
MRCB23,367.5,368,9623.031385,10905.41334,-204.64075,17,44,5,0.21
MRCB23,368,368.5,9623.210824,10905.62744,-205.05525,17,44,5,0.28
MRCB23,368.5,369,9623.390263,10905.84154,-205.46975,17,44,5,0.15
MRCB23,369,369.5,9623.569702,10906.05563,-205.88425,17,16,5,0.39
MRCB23,369.5,370,9623.749141,10906.26973,-206.29875,17,16,5,0.4
MRCB23,370,370.5,9623.92858,10906.48383,-206.71325,17,16,5,0.32
MRCB23,370.5,371,9624.108019,10906.69793,-207.12775,17,16,5,1.12
MRCB23,371,371.5,9624.287458,10906.91202,-207.54225,17,29,0,1.38
MRCB23,371.5,372,9624.466897,10907.12612,-207.95675,17,29,0,0.26
MRCB23,372,372.5,9624.646336,10907.34022,-208.37125,9,19,0,0.42
MRCB23,372.5,373,9624.825775,10907.55431,-208.78575,9,19,0,0.48
MRCB23,373,373.5,9625.005214,10907.76841,-209.20025,17,19,0,0.2
MRCB23,373.5,374,9625.184653,10907.98251,-209.61475,17,17,17,0.21
MRCB23,374,374.5,9625.364092,10908.1966,-210.02925,17,17,0,0.25
MRCB23,374.5,375,9625.543531,10908.4107,-210.44375,17,17,0,0.58
MRCB23,375,375.5,9625.72297,10908.6248,-210.85825,17,17,0,0.22
MRCB23,375.5,376,9625.902409,10908.8389,-211.27275,17,17,0,0.1
MRCB23,376,376.5,9626.081848,10909.05299,-211.68725,17,17,0,1.41
MRCB23,376.5,377,9626.261287,10909.26709,-212.10175,17,17,0,1.89
MRCB23,377,377.5,9626.440726,10909.48119,-212.51625,9,54,0,2.19
MRCB23,377.5,378,9626.620165,10909.69528,-212.93075,9,54,0,1.1
MRCB23,378,378.5,9626.799604,10909.90938,-213.34525,17,54,5,2.05
MRCB23,378.5,379,9626.979043,10910.12348,-213.75975,17,56,0,1.01
MRCB23,379,379.5,9627.158482,10910.33757,-214.17425,9,56,0,0.79
MRCB23,379.5,380,9627.337921,10910.55167,-214.58875,2,57,4,0.29
MRCB23,380,380.5,9627.51736,10910.76577,-215.00325,2,57,4,0.03
MRCB23,380.5,381,9627.696799,10910.97987,-215.41775,2,57,4,0.03
MRCB23,381,381.5,9627.876238,10911.19396,-215.83225,11,16,0,0.01
MRCB23,381.5,382,9628.055677,10911.40806,-216.24675,11,16,0,0.01
MRCB23,382,382.5,9628.235116,10911.62216,-216.66125,11,16,0,0.01
MRCB23,382.5,383,9628.414555,10911.83625,-217.07575,11,16,0,0.01
MRCB23,383,383.5,9628.593994,10912.05035,-217.49025,22,32,0,0.01
MRCB23,383.5,384,9628.773433,10912.26445,-217.90475,22,32,0,0.01
MRCB23,384,384.5,9628.952872,10912.47854,-218.31925,17,14,0,0.01
MRCB23,384.5,385,9629.132311,10912.69264,-218.73375,17,14,0,0.01
MRCB23,385,385.5,9629.31175,10912.90674,-219.14825,2,14,0,0.06
MRCB23,385.5,386,9629.491189,10913.12084,-219.56275,2,16,0,0.11
MRCB23,386,386.5,9629.670628,10913.33493,-219.97725,2,16,0,0.01
MRCB23,386.5,387,9629.850067,10913.54903,-220.39175,2,16,0,0.16
MRCB23,387,387.5,9630.029506,10913.76313,-220.80625,2,14,0,0.17
MRCB23,387.5,388,9630.208945,10913.97722,-221.22075,2,14,0,0.03
MRCB23,388,388.5,9630.388384,10914.19132,-221.63525,2,14,0,0.13
MRCB23,388.5,389,9630.567823,10914.40542,-222.04975,2,14,0,0.02
MRCB23,389,389.5,9630.747262,10914.61951,-222.46425,2,14,0,0.08
MRCB23,389.5,390,9630.926701,10914.83361,-222.87875,2,14,0,0.01
MRCB23,390,390.5,9631.10614,10915.04771,-223.29325,2,14,0,0.16
MRCB23,390.5,391,9631.285579,10915.26181,-223.70775,2,14,0,0.29
MRCB23,391,391.5,9631.465018,10915.4759,-224.12225,2,14,0,0.24
MRCB23,391.5,392,9631.644457,10915.69,-224.53675,2,14,0,0.46
MRCB23,392,392.5,9631.823896,10915.9041,-224.95125,2,14,0,0.35
MRCB23,392.5,393,9632.003335,10916.11819,-225.36575,2,14,0,0.32
MRCB23,393,393.5,9632.182774,10916.33229,-225.78025,2,14,0,0.72
MRCB23,393.5,394,9632.362213,10916.54639,-226.19475,2,14,0,0.59
MRCB23,394,394.5,9632.541652,10916.76048,-226.60925,2,14,0,2.55
MRCB23,394.5,395,9632.721091,10916.97458,-227.02375,2,14,0,0.87
MRCB23,395,395.5,9632.90053,10917.18868,-227.43825,2,14,0,1.76
MRCB23,395.5,396,9633.079969,10917.40278,-227.85275,2,14,0,0.28
MRCB23,396,396.5,9633.259408,10917.61687,-228.26725,2,14,0,0.25
MRCB23,396.5,397,9633.438847,10917.83097,-228.68175,2,14,0,0.05
MRCB23,397,397.5,9633.618286,10918.04507,-229.09625,2,14,0,0.01
MRCB23,397.5,398,9633.797725,10918.25916,-229.51075,2,14,0,0.01
MRCB23,398,398.5,9633.977164,10918.47326,-229.92525,2,14,0,0.05
MRCB23,398.5,399,9634.156603,10918.68736,-230.33975,2,14,0,0.32
MRCB23,399,399.5,9634.336042,10918.90145,-230.75425,2,40,0,0.01
MRCB23,399.5,400,9634.515481,10919.11555,-231.16875,2,40,0,0.23
MRCB23,400,400.5,9634.69492,10919.32965,-231.58325,2,47,0,0.12
MRCB23,400.5,401,9634.874359,10919.54375,-231.99775,2,47,3,0.15
MRCB23,401,401.5,9635.053798,10919.75784,-232.41225,2,47,3,0.08
MRCB23,401.5,402,9635.233237,10919.97194,-232.82675,10,47,2,0.01
MRCB23,402,402.5,9635.412676,10920.18604,-233.24125,10,14,2,0.32
MRCB23,402.5,403,9635.592115,10920.40013,-233.65575,2,14,3,0.01
MRCB23,403,403.5,9635.771554,10920.61423,-234.07025,2,14,3,0.06
MRCB23,403.5,404,9635.950993,10920.82833,-234.48475,2,14,3,0.43
MRCB23,404,404.5,9636.130432,10921.04242,-234.89925,2,14,3,0.04
MRCB23,404.5,405,9636.309871,10921.25652,-235.31375,2,14,3,0.26
MRCB23,405,405.5,9636.48931,10921.47062,-235.72825,10,14,2,3.3
MRCB23,405.5,406,9636.668749,10921.68472,-236.14275,10,14,2,1.68
MRCB23,406,406.5,9636.848188,10921.89881,-236.55725,10,15,0,0.36
MRCB23,406.5,407,9637.027627,10922.11291,-236.97175,10,14,0,0.52
MRCB23,407,407.5,9637.207066,10922.32701,-237.38625,10,14,0,0.06
MRCB23,407.5,408,9637.386505,10922.5411,-237.80075,10,14,0,0.21
MRCB23,408,408.5,9637.565944,10922.7552,-238.21525,9,48,0,0.09
MRCB23,408.5,409,9637.745383,10922.9693,-238.62975,9,14,0,0.06
MRCB23,409,409.5,9637.924822,10923.18339,-239.04425,9,14,0,0.37
MRCB23,409.5,410,9638.104261,10923.39749,-239.45875,9,14,0,0.08
MRCB23,410,410.5,9638.2837,10923.61159,-239.87325,9,14,0,0.07
MRCB23,410.5,411,9638.463139,10923.82569,-240.28775,9,14,0,0.13
MRCB23,411,411.5,9638.642578,10924.03978,-240.70225,23,14,1,0.69
MRCB23,411.5,412,9638.822017,10924.25388,-241.11675,23,14,1,0.01
MRCB23,412,412.5,9639.001456,10924.46798,-241.53125,23,14,1,0.01
MRCB23,412.5,413,9639.180895,10924.68207,-241.94575,23,14,1,0.01
MRCB23,413,413.5,9639.360334,10924.89617,-242.36025,23,14,1,0.01
MRCB24,247,247.5,10100.45627,10454.08265,-102.62725,9,58,4,0.01
MRCB24,247.5,248,10100.62158,10454.2799,-103.05575,9,58,4,0.01
MRCB24,248,248.5,10100.7869,10454.47714,-103.48425,9,58,4,0.01
MRCB24,248.5,249,10100.95221,10454.67439,-103.91275,9,58,4,0.01
MRCB24,249,249.5,10101.11753,10454.87163,-104.34125,9,58,4,0.01
MRCB24,249.5,250,10101.28284,10455.06888,-104.76975,9,58,4,0.01
MRCB24,250,250.5,10101.44816,10455.26612,-105.19825,17,59,1,0.01
MRCB24,250.5,251,10101.61347,10455.46337,-105.62675,17,59,1,0.01
MRCB24,251,251.5,10101.77879,10455.66061,-106.05525,17,59,1,0.01
MRCB24,251.5,252,10101.9441,10455.85786,-106.48375,17,59,1,0.01
MRCB24,252,252.5,10102.10942,10456.0551,-106.91225,17,59,1,0.01
MRCB24,252.5,253,10102.27473,10456.25235,-107.34075,17,59,1,0.77
MRCB24,253,253.5,10102.44005,10456.44959,-107.76925,24,60,1,0.16
MRCB24,253.5,254,10102.60536,10456.64684,-108.19775,24,60,1,0.25
MRCB24,254,254.5,10102.77068,10456.84408,-108.62625,24,60,1,0.17
MRCB24,254.5,255,10102.93599,10457.04133,-109.05475,24,60,1,0.15
MRCB24,255,255.5,10103.10131,10457.23857,-109.48325,24,60,1,0.05
MRCB24,255.5,256,10103.26662,10457.43582,-109.91175,24,60,1,0.05
MRCB24,256,256.5,10103.43194,10457.63306,-110.34025,1,15,1,0.07
MRCB24,256.5,257,10103.59725,10457.83031,-110.76875,1,15,1,0.07
MRCB24,259,259.5,10104.42383,10458.81653,-112.91125,1,61,18,0.04
MRCB24,259.5,260,10104.58914,10459.01378,-113.33975,1,61,18,0.04
MRCB24,260,260.5,10104.75446,10459.21102,-113.76825,1,61,18,0.1
MRCB24,260.5,261,10104.91977,10459.40827,-114.19675,1,61,18,0.01
MRCB24,261,261.5,10105.08509,10459.60551,-114.62525,1,61,18,0.08
MRCB24,261.5,262,10105.2504,10459.80276,-115.05375,1,61,18,0.01
MRCB24,262,262.5,10105.41572,10460,-115.48225,2,18,19,0.01
MRCB24,262.5,263,10105.58103,10460.19725,-115.91075,2,18,19,0.03
MRCB24,263,263.5,10105.74635,10460.39449,-116.33925,2,18,19,0.03
MRCB24,263.5,264,10105.91166,10460.59174,-116.76775,2,18,19,0.01
MRCB24,264,264.5,10106.07698,10460.78898,-117.19625,2,14,19,0.06
MRCB24,264.5,265,10106.24229,10460.98623,-117.62475,2,14,19,0.01
MRCB24,265,265.5,10106.40761,10461.18347,-118.05325,2,14,14,0.01
MRCB24,265.5,266,10106.57292,10461.38072,-118.48175,2,14,14,0.14
MRCB24,266,266.5,10106.73824,10461.57796,-118.91025,2,14,14,0.01
MRCB24,266.5,267,10106.90355,10461.77521,-119.33875,2,14,14,0.01
MRCB24,273,273.5,10109.05265,10464.33939,-124.90925,25,14,1,0.02
MRCB24,273.5,274,10109.21796,10464.53664,-125.33775,25,14,0,0.02
MRCB24,274,274.5,10109.38328,10464.73388,-125.76625,25,18,0,0.01
MRCB24,274.5,275,10109.54859,10464.93113,-126.19475,25,18,0,0.01
MRCB24,275,275.5,10109.71391,10465.12837,-126.62325,25,18,0,0.48
MRCB24,275.5,276,10109.87922,10465.32562,-127.05175,25,18,0,0.19
MRCB24,276,276.5,10110.04454,10465.52286,-127.48025,25,18,0,0.01
MRCB24,276.5,277,10110.20985,10465.72011,-127.90875,25,18,0,0.12
MRCB24,277,277.5,10110.37517,10465.91735,-128.33725,18,17,1,0.37
MRCB24,277.5,278,10110.54048,10466.1146,-128.76575,18,17,1,0.08
MRCB24,278,278.5,10110.7058,10466.31184,-129.19425,18,17,1,0.22
MRCB24,278.5,279,10110.87111,10466.50909,-129.62275,18,17,1,0.31
MRCB24,279,279.5,10111.03643,10466.70633,-130.05125,18,17,1,0.01
MRCB24,279.5,280,10111.20174,10466.90358,-130.47975,18,17,1,0.01
MRCB24,280,280.5,10111.36706,10467.10082,-130.90825,2,40,1,0.01
MRCB24,280.5,281,10111.53237,10467.29807,-131.33675,2,40,1,0.16
MRCB24,281,281.5,10111.69769,10467.49531,-131.76525,2,40,1,0.22
MRCB24,281.5,282,10111.863,10467.69256,-132.19375,2,40,1,0.07
MRCB24,282,282.5,10112.02832,10467.8898,-132.62225,2,40,1,0.01
MRCB24,282.5,283,10112.19363,10468.08705,-133.05075,2,40,1,0.01
MRCB24,283,283.5,10112.35895,10468.28429,-133.47925,4,18,0,0.01
MRCB24,283.5,284,10112.52426,10468.48154,-133.90775,4,18,0,0.16
MRCB24,284,284.5,10112.68958,10468.67878,-134.33625,4,18,0,0.77
MRCB24,284.5,285,10112.85489,10468.87603,-134.76475,4,18,0,0.06
MRCB24,285,285.5,10113.02021,10469.07327,-135.19325,4,18,0,0.11
MRCB24,285.5,286,10113.18552,10469.27052,-135.62175,4,18,0,0.09
MRCB24,286,286.5,10113.35084,10469.46776,-136.05025,19,13,0,0.09
MRCB24,286.5,287,10113.51615,10469.66501,-136.47875,19,13,0,0.18
MRCB24,287,287.5,10113.68147,10469.86225,-136.90725,19,13,0,0.14
MRCB24,287.5,288,10113.84678,10470.0595,-137.33575,19,13,0,0.28
MRCB24,288,288.5,10114.0121,10470.25674,-137.76425,19,13,0,0.3
MRCB24,288.5,289,10114.17741,10470.45399,-138.19275,19,13,0,0.3
MRCB24,289,289.5,10114.34273,10470.65123,-138.62125,11,18,0,0.3
MRCB24,289.5,290,10114.50804,10470.84848,-139.04975,11,18,0,0.14
MRCB24,290,290.5,10114.67336,10471.04572,-139.47825,11,18,0,0.13
MRCB24,290.5,291,10114.83867,10471.24297,-139.90675,11,18,0,0.15
MRCB24,291,291.5,10115.00399,10471.44021,-140.33525,11,18,0,0.27
MRCB24,291.5,292,10115.1693,10471.63746,-140.76375,11,18,0,0.05
MRCB24,292,292.5,10115.33462,10471.8347,-141.19225,11,18,0,0.12
MRCB24,292.5,293,10115.49993,10472.03195,-141.62075,11,18,0,0.06
MRCB24,293,293.5,10115.66525,10472.22919,-142.04925,11,18,0,0.2
MRCB24,293.5,294,10115.83056,10472.42644,-142.47775,11,18,0,0.07
MRCB24,294,294.5,10115.99588,10472.62368,-142.90625,11,18,0,0.1
MRCB24,294.5,295,10116.16119,10472.82093,-143.33475,11,18,0,0.01
MRCB24,295,295.5,10116.32651,10473.01817,-143.76325,11,14,7,0.01
MRCB24,301,301.5,10118.31029,10475.38511,-148.90525,11,62,0,0.01
MRCB24,301.5,302,10118.4756,10475.58236,-149.33375,11,62,0,0.01
MRCB24,302,302.5,10118.64092,10475.7796,-149.76225,11,62,0,0.19
MRCB24,302.5,303,10118.80623,10475.97685,-150.19075,11,62,0,0.13
MRCB24,303,303.5,10118.97155,10476.17409,-150.61925,11,62,0,0.17
MRCB24,303.5,304,10119.13686,10476.37134,-151.04775,11,62,0,0.08
MRCB24,304,304.5,10119.30218,10476.56858,-151.47625,11,63,0,0.53
MRCB24,304.5,305,10119.46749,10476.76583,-151.90475,11,63,0,0.09
MRCB24,305,305.5,10119.63281,10476.96307,-152.33325,11,63,0,0.39
MRCB24,305.5,306,10119.79812,10477.16032,-152.76175,11,63,0,0.22
MRCB24,306,306.5,10119.96344,10477.35756,-153.19025,11,63,0,0.07
MRCB24,306.5,307,10120.12875,10477.55481,-153.61875,16,63,0,0.14
MRCB24,307,307.5,10120.29407,10477.75205,-154.04725,16,29,1,0.14
MRCB24,307.5,308,10120.45938,10477.9493,-154.47575,16,29,1,0.03
MRCB24,308,308.5,10120.6247,10478.14654,-154.90425,16,29,1,0.31
MRCB24,308.5,309,10120.79001,10478.34379,-155.33275,16,29,1,0.25
MRCB24,309,309.5,10120.95533,10478.54103,-155.76125,16,29,1,0.05
MRCB24,309.5,310,10121.12064,10478.73828,-156.18975,16,29,1,0.05
MRCB24,310,310.5,10121.28596,10478.93552,-156.61825,2,26,1,0.3
MRCB24,310.5,311,10121.45127,10479.13277,-157.04675,2,26,1,0.3
MRCB24,311,311.5,10121.61659,10479.33001,-157.47525,2,26,1,0.14
MRCB24,311.5,312,10121.7819,10479.52726,-157.90375,2,26,1,0.13
MRCB24,312,312.5,10121.94722,10479.7245,-158.33225,2,26,1,0.15
MRCB24,312.5,313,10122.11253,10479.92175,-158.76075,2,26,1,0.05
MRCB24,313,313.5,10122.27785,10480.11899,-159.18925,2,17,1,0.13
MRCB24,313.5,314,10122.44316,10480.31624,-159.61775,2,17,1,0.17
MRCB24,314,314.5,10122.60848,10480.51348,-160.04625,2,17,1,0.06
MRCB24,314.5,315,10122.77379,10480.71073,-160.47475,2,17,1,0.05
MRCB24,315,315.5,10122.93911,10480.90797,-160.90325,2,17,1,0.01
MRCB24,315.5,316,10123.10442,10481.10522,-161.33175,2,17,1,0.25
MRCB24,316,316.5,10123.26974,10481.30246,-161.76025,24,26,1,0.43
MRCB24,316.5,317,10123.43505,10481.49971,-162.18875,24,26,1,0.13
MRCB24,317,317.5,10123.60037,10481.69695,-162.61725,24,26,0,0.31
MRCB24,317.5,318,10123.76568,10481.8942,-163.04575,24,14,0,0.12
MRCB24,318,318.5,10123.931,10482.09144,-163.47425,24,14,0,0.76
MRCB24,318.5,319,10124.09631,10482.28869,-163.90275,24,14,0,0.67
MRCB24,319,319.5,10124.26163,10482.48593,-164.33125,2,64,1,0.1
MRCB24,319.5,320,10124.42694,10482.68318,-164.75975,2,64,1,0.4
MRCB24,320,320.5,10124.59226,10482.88042,-165.18825,2,64,1,0.33
MRCB24,320.5,321,10124.75757,10483.07767,-165.61675,2,64,1,0.07
MRCB24,321,321.5,10124.92289,10483.27491,-166.04525,2,64,1,0.21
MRCB24,321.5,322,10125.0882,10483.47216,-166.47375,2,64,1,0.08
MRCB24,322,322.5,10125.25352,10483.6694,-166.90225,2,65,1,0.11
MRCB24,322.5,323,10125.41883,10483.86665,-167.33075,2,65,1,0.55
MRCB24,323,323.5,10125.58415,10484.06389,-167.75925,2,65,1,0.3
MRCB24,323.5,324,10125.74946,10484.26114,-168.18775,2,66,0,0.54
MRCB24,324,324.5,10125.91478,10484.45838,-168.61625,2,66,0,0.91
MRCB24,324.5,325,10126.08009,10484.65563,-169.04475,2,66,0,0.57
MRCB24,325,325.5,10126.24541,10484.85287,-169.47325,2,45,4,0.95
MRCB24,325.5,326,10126.41072,10485.05012,-169.90175,2,45,4,0.34
MRCB24,326,326.5,10126.57604,10485.24736,-170.33025,2,67,0,0.63
MRCB24,326.5,327,10126.74135,10485.44461,-170.75875,19,67,0,1.6
MRCB24,327,327.5,10126.90667,10485.64185,-171.18725,19,67,0,0.96
MRCB24,327.5,328,10127.07198,10485.8391,-171.61575,19,67,0,3.23
MRCB24,328,328.5,10127.2373,10486.03634,-172.04425,19,67,2,2.21
MRCB24,328.5,329,10127.40261,10486.23359,-172.47275,20,68,0,4.2
MRCB24,329,329.5,10127.56793,10486.43083,-172.90125,1,68,0,1.89
MRCB24,329.5,330,10127.73324,10486.62808,-173.32975,1,68,0,1.81
MRCB24,330,330.5,10127.89856,10486.82532,-173.75825,1,68,0,2
MRCB24,330.5,331,10128.06387,10487.02257,-174.18675,1,68,0,0.61
MRCB24,331,331.5,10128.22919,10487.21981,-174.61525,1,68,0,0.66
MRCB24,331.5,332,10128.3945,10487.41706,-175.04375,1,68,0,1.88
MRCB24,332,332.5,10128.55982,10487.6143,-175.47225,11,68,0,1.34
MRCB24,332.5,333,10128.72513,10487.81155,-175.90075,11,68,0,0.86
MRCB24,333,333.5,10128.89045,10488.00879,-176.32925,11,68,0,0.74
MRCB24,333.5,334,10129.05576,10488.20604,-176.75775,11,68,0,0.5
MRCB24,334,334.5,10129.22108,10488.40328,-177.18625,11,68,0,1.02
MRCB24,334.5,335,10129.38639,10488.60053,-177.61475,11,68,0,0.8
MRCB24,335,335.5,10129.55171,10488.79777,-178.04325,11,69,16,0.54
MRCB24,335.5,336,10129.71702,10488.99502,-178.47175,11,69,16,0.51
MRCB24,336,336.5,10129.88234,10489.19226,-178.90025,11,69,16,0.26
MRCB24,336.5,337,10130.04765,10489.38951,-179.32875,11,69,16,0.4
MRCB24,337,337.5,10130.21297,10489.58675,-179.75725,16,14,0,0.55
MRCB24,337.5,338,10130.37828,10489.784,-180.18575,16,14,0,0.33
MRCB24,338,338.5,10130.5436,10489.98124,-180.61425,11,70,0,0.72
MRCB24,338.5,339,10130.70891,10490.17849,-181.04275,11,70,0,0.88
MRCB24,339,339.5,10130.87423,10490.37573,-181.47125,11,70,0,1.48
MRCB24,339.5,340,10131.03954,10490.57298,-181.89975,11,70,0,0.74
MRCB24,340,340.5,10131.20486,10490.77022,-182.32825,19,70,0,1
MRCB24,340.5,341,10131.37017,10490.96747,-182.75675,19,14,0,0.85
MRCB24,341,341.5,10131.53549,10491.16471,-183.18525,19,14,0,0.85
MRCB24,341.5,342,10131.7008,10491.36196,-183.61375,19,14,0,1.22
MRCB24,342,342.5,10131.86612,10491.5592,-184.04225,19,14,0,0.55
MRCB24,342.5,343,10132.03143,10491.75645,-184.47075,19,14,0,0.54
MRCB24,343,343.5,10132.19675,10491.95369,-184.89925,11,47,0,0.03
